author_id,target_type,target_id,target,context,rating,content,status,is_historical,instructor,term,course_code,source_row,source_column,source_workbook
legacy:5306510f611b547262764b910be0126eab1fb51a,course,cuhksz_course_gfh1000,与人文对话,Qin，Wang · 历史评价（学期未注明）,,老师讲课超级有趣，人很好,published,True,Qin，Wang,历史评价（学期未注明）,GFH1000,207,H,课程评价.xlsx
legacy:9939bff32884d3554a3c102eb248898e266b7dc1,course,cuhksz_course_gfn1000,与自然对话,Cao Bei · 历史评价（学期未注明）,,她的评价不知道为什么在上头啊啊啊啊 在表格里搜索一下（）,published,True,Cao Bei,历史评价（学期未注明）,GFN1000,208,D,课程评价.xlsx
legacy:baae625fdc55e14f62e2e5c3c575043f3c98ad45,course,cuhksz_course_gfn1000,与自然对话,Honghui Zhang · 历史评价（学期未注明）,,大美女...人超温柔，爱上她了,published,True,Honghui Zhang,历史评价（学期未注明）,GFN1000,209,D,课程评价.xlsx
legacy:a998d902b9f8fb8244e2eaa773c615421444cdf7,course,cuhksz_course_gfn1000,与自然对话,Honghui Zhang · 历史评价（学期未注明）,,人美心善给分好，写论文前最好跟她多交流一下，看看思路有没有问题,published,True,Honghui Zhang,历史评价（学期未注明）,GFN1000,209,E,课程评价.xlsx
legacy:74ac40962e629b6705a55ed53410106da739d788,course,cuhksz_course_gfn1000,与自然对话,Lifang Peng · 历史评价（学期未注明）,,20多吧快三十,published,True,Lifang Peng,历史评价（学期未注明）,GFN1000,210,C,课程评价.xlsx
legacy:740203230b3b84ea7fa56dc75347d68434fc9103,course,cuhksz_course_gfn1000,与自然对话,Lifang Peng · 历史评价（学期未注明）,,人挺温柔，课上讨论很多，总体凑合（但是给分好像不太好！！！！）,published,True,Lifang Peng,历史评价（学期未注明）,GFN1000,210,D,课程评价.xlsx
legacy:ebb97d5b3e270d6058ee0b36a41aa1e63a04b314,course,cuhksz_course_gfn1000,与自然对话,Lifang Peng · 历史评价（学期未注明）,,老师人挺温柔的，讲课也还不错，老师是在新西兰生活了很久，发言角度很独特。wl的话所有gfh课都是统一标准。平时quiz认真复习，paper认真书写，最后的结果不会差的。,published,True,Lifang Peng,历史评价（学期未注明）,GFN1000,210,E,课程评价.xlsx
legacy:67971eabf3d47e42c1f075910249d51c3324706a,course,cuhksz_course_gfn1000,与自然对话,Lifang Peng · 历史评价（学期未注明）,,老师人很温柔，观点很独特，课堂氛围很好，quiz考核以讲授内容为主。,published,True,Lifang Peng,历史评价（学期未注明）,GFN1000,210,G,课程评价.xlsx
legacy:c5026328a31a507724796ad2e1ad1ad03e5d0f8a,course,cuhksz_course_gfn1000,与自然对话,"Liu,Guanyan · 历史评价（学期未注明）",,36.5（春）,published,True,"Liu,Guanyan",历史评价（学期未注明）,GFN1000,212,C,课程评价.xlsx
legacy:9a4ceaf49f34071081e210135d85a6dd6f702538,course,cuhksz_course_gfn1000,与自然对话,"Liu,Guanyan · 历史评价（学期未注明）",,口语略迷的台湾老师，给分可以，上课体验很难说,published,True,"Liu,Guanyan",历史评价（学期未注明）,GFN1000,212,D,课程评价.xlsx
legacy:d45cf7219dce477557f644d356ff39b574e569b6,course,cuhksz_course_gfn1000,与自然对话,"Liu,Guanyan · 历史评价（学期未注明）",,文本分析得很清楚，很有耐心,published,True,"Liu,Guanyan",历史评价（学期未注明）,GFN1000,212,E,课程评价.xlsx
legacy:ca2f792d1dccb56f0a6c80f1b1def12d58925919,course,cuhksz_course_gfn1000,与自然对话,"Liu,Guanyan · 历史评价（学期未注明）",,上课很耐心很学术，偏重文本分析，认真上认真做笔记还算有收获。tut英文做ppt可以用中文讲，paper两篇，TP题目难度还行。quiz期中期末各一次，都是大题但可以用中文答。缺点是废话有点多以及考试做法有点迷惑，要提前差不多一个多小时到然后他会稍微解释一点题目设问什么的。,published,True,"Liu,Guanyan",历史评价（学期未注明）,GFN1000,212,F,课程评价.xlsx
legacy:c4bcabdcccc7b81d3fd2b219e26ef48fd8f4e4be,course,cuhksz_course_gfn1000,与自然对话,wailing law · 历史评价（学期未注明）,,一切都中规中矩的老师,published,True,wailing law,历史评价（学期未注明）,GFN1000,214,C,课程评价.xlsx
legacy:a9e4aaf10abe74b262ecbec2cabd89697dbd1f5a,course,cuhksz_course_gfn1000,与自然对话,wailing law · 历史评价（学期未注明）,,个人不太爱但感觉老师人挺好的。给分一般吧。,published,True,wailing law,历史评价（学期未注明）,GFN1000,214,D,课程评价.xlsx
legacy:940e491abedfbc239d17bd1955ef2aed7e24193d,course,cuhksz_course_gfn1000,与自然对话,wailing law · 历史评价（学期未注明）,,yanni老师巨好呜呜呜！tut讨论的时候很有趣！,published,True,wailing law,历史评价（学期未注明）,GFN1000,214,O,课程评价.xlsx
legacy:e0ceff592aafed4242ddcbf7d6ca95181564b7a2,course,cuhksz_course_gfn1000,与自然对话,未注明教师 · 历史评价（学期未注明）,,老师人很好，给分正常,published,True,未注明教师,历史评价（学期未注明）,GFN1000,215,D,课程评价.xlsx
legacy:b26a1190f849ed2637248de3620db36e1a7aa783,course,cuhksz_course_gfn1000,与自然对话,Xuran Zuo · 历史评价（学期未注明）,,"上过她的gec,讲的还行，但是不给material,只能看recording复习，但她还不太熟练，导致经常录不上声音",published,True,Xuran Zuo,历史评价（学期未注明）,GFN1000,216,E,课程评价.xlsx
legacy:8606becaafc19fd5eb90580988c0def59f6a9dfb,course,cuhksz_course_gfn1000,与自然对话,Xuran Zuo · 历史评价（学期未注明）,,上了她春学期的GFH，感觉还可以，上课比较生动给分也可，期中quiz11.5/15，其他分数不知道，最后A,published,True,Xuran Zuo,历史评价（学期未注明）,GFN1000,216,F,课程评价.xlsx
legacy:b700d6d6f0072bacbc2e45309cadfab2204e32b5,course,cuhksz_course_gfn1000,与自然对话,Xuran Zuo · 历史评价（学期未注明）,,wl小，上学期水了一个A-,published,True,Xuran Zuo,历史评价（学期未注明）,GFN1000,216,H,课程评价.xlsx
legacy:bc1e4251d031695772d3bd7ceba6918a39de3f06,course,cuhksz_course_gfn1000,与自然对话,Xuran Zuo · 历史评价（学期未注明）,,杨彦妮老师上课真的很有趣人也很好 还会关注我们的诉求！！,published,True,Xuran Zuo,历史评价（学期未注明）,GFN1000,216,J,课程评价.xlsx
legacy:2cf9fc37103d6c7ea4c7dbc1e2a8c323a9cc6ba2,course,cuhksz_course_gfn1000,与自然对话,Xuran Zuo · 历史评价（学期未注明）,,是中文授课嘛,published,True,Xuran Zuo,历史评价（学期未注明）,GFN1000,216,N,课程评价.xlsx
legacy:1c296ea079c08a9de2ca5ab18831fa1b7ec9c9cf,course,cuhksz_course_gfn1000,与自然对话,邹婧 · 历史评价（学期未注明）,,人特别好，英文lec和tut，在语言上的wl比中文的大一点，给分不错,published,True,邹婧,历史评价（学期未注明）,GFN1000,217,D,课程评价.xlsx
legacy:185a54a9fba32505d4a04a662a7e7225ad077f85,course,cuhksz_course_hss1006,社会学导论,Xue Shi Li · 历史评价（学期未注明）,,≈30%（20秋）,published,True,Xue Shi Li,历史评价（学期未注明）,HSS1006,219,C,课程评价.xlsx
legacy:eecf9934c03165aa23c456008ae8f322963dc37f,course,cuhksz_course_hss1006,社会学导论,Xue Shi Li · 历史评价（学期未注明）,,雪石是一个很接地气的老师 曾经office hour去办公室 她说可以借她的书看 她还自己搞了电台,published,True,Xue Shi Li,历史评价（学期未注明）,HSS1006,219,G,课程评价.xlsx
legacy:2bf44eac121e2c20e2a1068a6372ce0282f18824,course,cuhksz_course_hss1006,社会学导论,Yiyue ，HUANGFU · 历史评价（学期未注明）,,是新老师，不太清楚,published,True,Yiyue ，HUANGFU,历史评价（学期未注明）,HSS1006,220,D,课程评价.xlsx
legacy:f6cf06a94fadaea2d7c45977b8bac46bb1bc5774,course,cuhksz_course_ite1000,信息技术,"LIAO,Ruizhi · 历史评价（学期未注明）",,老师温柔上课上的也很好，wl是ITE组统一的做一个video，还有两次小组讨论和两次线上选择题作业,published,True,"LIAO,Ruizhi",历史评价（学期未注明）,ITE1000,222,C,课程评价.xlsx
legacy:d72782c9301604085396310e84266eae50dae10b,course,cuhksz_course_ite1000,信息技术,陈奕含 · 历史评价（学期未注明）,,是不是新老师不知道，但是感觉很棒！,published,True,陈奕含,历史评价（学期未注明）,ITE1000,225,D,课程评价.xlsx
legacy:49efbf12ddf0c0610332bbffa6f26724e907c1d3,course,cuhksz_course_ite1000,信息技术,陈奕含 · 历史评价（学期未注明）,,上了两节，觉得她人挺好。她会在课中间突然签到，不抬头听就不知道在签到,published,True,陈奕含,历史评价（学期未注明）,ITE1000,225,E,课程评价.xlsx
legacy:0d3f44504d188d7077ea2f60814d9ece64e8da76,course,cuhksz_course_ite1000,信息技术,陈奕含 · 历史评价（学期未注明）,,依托,published,True,陈奕含,历史评价（学期未注明）,ITE1000,225,F,课程评价.xlsx
legacy:2b6620ffa36fe9746da03b0382ac4dc4fbe8889f,course,cuhksz_course_mat1001,微积分（一）,Clement · 历史评价（学期未注明）,,人很好，下课可以讨论，教这门课两年了！是香港人,published,True,Clement,历史评价（学期未注明）,MAT1001,228,D,课程评价.xlsx
legacy:14fc47a7adfd39ee1c5eba1345ab511ff1917328,course,cuhksz_course_mat1001,微积分（一）,Clement · 历史评价（学期未注明）,,温文尔雅的感觉，很儒学，课程ppt很简单的感觉,published,True,Clement,历史评价（学期未注明）,MAT1001,228,E,课程评价.xlsx
legacy:0c7968d8bb25b7e0b2515e1e1d0fd5cc376f6964,course,cuhksz_course_mat1001,微积分（一）,Clement · 历史评价（学期未注明）,,很温柔的老师~~人很好，就是讲的有点慢,published,True,Clement,历史评价（学期未注明）,MAT1001,228,F,课程评价.xlsx
legacy:d54578e4876b1d3b1d069cd630100a2e61d835fe,course,cuhksz_course_mat1001,微积分（一）,Liu Yang · 历史评价（学期未注明）,,给分如何 蹲评价！,published,True,Liu Yang,历史评价（学期未注明）,MAT1001,229,C,课程评价.xlsx
legacy:fa010c11bf14fd31055ad299de801ad7b4458569,course,cuhksz_course_mat1001,微积分（一）,Liu Yang · 历史评价（学期未注明）,,讲得很好！下课解答也很耐心！就是班里会很卷,published,True,Liu Yang,历史评价（学期未注明）,MAT1001,229,D,课程评价.xlsx
legacy:9ad661c319142f0a6e733b96c64b7d70a9ad6774,course,cuhksz_course_mat1001,微积分（一）,Mario Huang · 历史评价（学期未注明）,,公认讲课最好的老师，能抢到一定要选！！！（但因为讲得慢而且细致，对数学本来就很好的同学可能会觉得略无聊）,published,True,Mario Huang,历史评价（学期未注明）,MAT1001,230,C,课程评价.xlsx
legacy:e9e34b28d594e65c1f9a63ad1fdbcec80b0d445b,course,cuhksz_course_mat1001,微积分（一）,Mario Huang · 历史评价（学期未注明）,,很好的老师，上到就是赚到,published,True,Mario Huang,历史评价（学期未注明）,MAT1001,230,D,课程评价.xlsx
legacy:fd4bf9c668d3a6d499406b02710e6196a8b93753,course,cuhksz_course_mat1001,微积分（一）,Mario Huang · 历史评价（学期未注明）,,全sds最好的老师 上到就是三生有幸,published,True,Mario Huang,历史评价（学期未注明）,MAT1001,230,E,课程评价.xlsx
legacy:b33552830a1aedba172d7f32cdb9561429b0b432,course,cuhksz_course_mat1001,微积分（一）,甘培润pooiyuenkam · 历史评价（学期未注明）,,讲得还是挺清晰的，就是会略过简单的着重讲难点，适合数学本来就强的同学,published,True,甘培润pooiyuenkam,历史评价（学期未注明）,MAT1001,232,C,课程评价.xlsx
legacy:13962761293b3308091d50f5817ea78e6278616a,course,cuhksz_course_mat1001,微积分（一）,甘培润pooiyuenkam · 历史评价（学期未注明）,,讲得还是挺清晰的，就是会略过简单的着重讲难点，适合数学本来就强的同学,published,True,甘培润pooiyuenkam,历史评价（学期未注明）,MAT1001,232,D,课程评价.xlsx
legacy:7cf7adc2173d43370cdb54f4ca83f2bc911b2449,course,cuhksz_course_mat1001,微积分（一）,甘培润pooiyuenkam · 历史评价（学期未注明）,,kam人很好，身上有一股学者的优雅，但是讲课一般，简单知识点会一笔带过，实在要上kam的课建议提前预习,published,True,甘培润pooiyuenkam,历史评价（学期未注明）,MAT1001,232,E,课程评价.xlsx
legacy:278200c80e85e3bf163f3a6a93f49f277d922a9e,course,cuhksz_course_mat1001,微积分（一）,甘培润pooiyuenkam · 历史评价（学期未注明）,,快跑！如果你上了，尽量早drop，如果没drop，就自求多福吧,published,True,甘培润pooiyuenkam,历史评价（学期未注明）,MAT1001,232,F,课程评价.xlsx
legacy:0e218b3e548071320060cfb4b1244645ed63827f,course,cuhksz_course_mat1001,微积分（一）,甘培润pooiyuenkam · 历史评价（学期未注明）,,我后半学期全靠宋浩来救,published,True,甘培润pooiyuenkam,历史评价（学期未注明）,MAT1001,232,G,课程评价.xlsx
legacy:281204011696dc6cc56c939403fe0ed9bc079997,course,cuhksz_course_mat1001,微积分（一）,甘培润pooiyuenkam · 历史评价（学期未注明）,,睡十分钟和听十分钟没有区别,published,True,甘培润pooiyuenkam,历史评价（学期未注明）,MAT1001,232,H,课程评价.xlsx
legacy:d821a404d0910db983dbdc076e5746fa53353c3a,course,cuhksz_course_mat1001,微积分（一）,"唐晓莹 Tang, Xiao Ying · 历史评价（学期未注明）",,可爱的老师，神奇的英语发音，用的是mario的讲课思路，比较慢。回答问题很耐心,published,True,"唐晓莹 Tang, Xiao Ying",历史评价（学期未注明）,MAT1001,233,D,课程评价.xlsx
legacy:8b44f40bde2cccebd9d43025ff2d9530c8250471,course,cuhksz_course_mat1002,微积分（二）,"CHEN,Yuan · 历史评价（学期未注明）",,老师人很好，很耐心，讲的很细致清晰，略微催眠,published,True,"CHEN,Yuan",历史评价（学期未注明）,MAT1002,234,C,课程评价.xlsx
legacy:e1ac46b211e1b6cdd5e9905301191569f152c481,course,cuhksz_course_mat1002,微积分（二）,"CHEN,Yuan · 历史评价（学期未注明）",,特别好,published,True,"CHEN,Yuan",历史评价（学期未注明）,MAT1002,234,D,课程评价.xlsx
legacy:ab32b59b94b8eeea29fd0b3330f904b269fd4a38,course,cuhksz_course_mat1002,微积分（二）,"HUANG,Mario · 历史评价（学期未注明）",,逻辑清晰，讲得非常好,published,True,"HUANG,Mario",历史评价（学期未注明）,MAT1002,236,D,课程评价.xlsx
legacy:4e87043e235764cdfd41ec53f4feafa3fd72729f,course,cuhksz_course_mat1002,微积分（二）,"HUANG,Mario · 历史评价（学期未注明）",,Mario Huang yyds！教的太好了 我哭死,published,True,"HUANG,Mario",历史评价（学期未注明）,MAT1002,236,E,课程评价.xlsx
legacy:5ad6b55f614ebc7be3648b70f07bc001df422256,course,cuhksz_course_mat1002,微积分（二）,Liu，Xiaokai · 历史评价（学期未注明）,,老师英语稍微有点口音，听两节课可以适应，人很好，发邮件可以用中文,published,True,Liu，Xiaokai,历史评价（学期未注明）,MAT1002,238,D,课程评价.xlsx
legacy:bcafc7086d5d20c592428c5bfd00512cb789a461,course,cuhksz_course_mat1002,微积分（二）,Liu，Xiaokai · 历史评价（学期未注明）,,挺好的教授，讲得不快，很友善,published,True,Liu，Xiaokai,历史评价（学期未注明）,MAT1002,238,E,课程评价.xlsx
legacy:28b0c7a64d93efaead4dc54ab4117b9492309ea9,course,cuhksz_course_mat1011,微积分荣誉课程（一）,未注明教师 · 历史评价（学期未注明）,,课没听进去多少，教授讲的笑话全记住了,published,True,未注明教师,历史评价（学期未注明）,MAT1011,239,C,课程评价.xlsx
legacy:d94734fa3ba506fd6b9527d2659833fff2144c49,course,cuhksz_course_mat1011,微积分荣誉课程（一）,未注明教师 · 历史评价（学期未注明）,,作业超级多，一周60道大题，谁来谁知道。 不过A率有40＋,published,True,未注明教师,历史评价（学期未注明）,MAT1011,239,D,课程评价.xlsx
legacy:40767ac964bea2bac2faecf2f1857e88401b7024,course,cuhksz_course_mat2040,线性代数,Feng Yin · 历史评价（学期未注明）,,新老师，他的sta3010讲的很好A率也很高（40+）,published,True,Feng Yin,历史评价（学期未注明）,MAT2040,241,C,课程评价.xlsx
legacy:f829450f855fe2742052984a353bc869e680a726,course,cuhksz_course_mat2040,线性代数,Feng Yin · 历史评价（学期未注明）,,讲课是那种一步一步很细致的，对于我这种数学基础不是很好的同学来说节奏很友好～不知道数学大佬们会不会觉得他讲得有点慢就是了,published,True,Feng Yin,历史评价（学期未注明）,MAT2040,241,E,课程评价.xlsx
legacy:653a08b005b2286deaf02ca4f36fa584c4dda874,course,cuhksz_course_mat2040,线性代数,He dongdong · 历史评价（学期未注明）,,好像都是近40%,published,True,He dongdong,历史评价（学期未注明）,MAT2040,242,C,课程评价.xlsx
legacy:f1613a7641ed7af7aae6bd3874f5bfb013a90dd9,course,cuhksz_course_mat2040,线性代数,He dongdong · 历史评价（学期未注明）,,应该是推荐最多的老师叭！不过暑课没开。正常学期上的，wl正常，给分的话好像线代都是近40%的A率,published,True,He dongdong,历史评价（学期未注明）,MAT2040,242,D,课程评价.xlsx
legacy:f94330cc71a90433e7d57b24167277c720010797,course,cuhksz_course_mat2040,线性代数,He dongdong · 历史评价（学期未注明）,,老师挺有趣的，而且和同学们的关系处的非常奈斯，A率也蛮高的，不过去年暑假的班级挺卷的,published,True,He dongdong,历史评价（学期未注明）,MAT2040,242,E,课程评价.xlsx
legacy:3ba0c7b4f006b095f3d10f93167687c971e26b80,course,cuhksz_course_mat2040,线性代数,Huang Chuan · 历史评价（学期未注明）,,听学长说是20%多（百分之三四十 (2022 summer 38.9%),published,True,Huang Chuan,历史评价（学期未注明）,MAT2040,243,C,课程评价.xlsx
legacy:24510621c80b7e6577369efab1ce2b8295334aeb,course,cuhksz_course_mat2040,线性代数,Huang Chuan · 历史评价（学期未注明）,,上过他的sta，感觉是比较认真负责的老师,published,True,Huang Chuan,历史评价（学期未注明）,MAT2040,243,D,课程评价.xlsx
legacy:d1fa800ae151331375d67dbb202ddd51e5b76f64,course,cuhksz_course_mat2040,线性代数,Huang Chuan · 历史评价（学期未注明）,,黄川是我爹,published,True,Huang Chuan,历史评价（学期未注明）,MAT2040,243,E,课程评价.xlsx
legacy:39c4af2d75592bc3cf037d4e6400cb193504cfeb,course,cuhksz_course_mat2040,线性代数,Huang Chuan · 历史评价（学期未注明）,,很认真，手写板书，上课有趣,published,True,Huang Chuan,历史评价（学期未注明）,MAT2040,243,F,课程评价.xlsx
legacy:6fb9b28ee582ff49e3c790220c8ff86187943b48,course,cuhksz_course_mat2040,线性代数,Huang Chuan · 历史评价（学期未注明）,,挺好啊 暑课好像A率会有40% 但他说以后不教本科生了,published,True,Huang Chuan,历史评价（学期未注明）,MAT2040,243,G,课程评价.xlsx
legacy:494aaf074c7771e5d35a0ee220b9b605c19db1d2,course,cuhksz_course_mat2040,线性代数,Huang Chuan · 历史评价（学期未注明）,,超级八卦有趣的chuanhuang老师，以后好像不教本科生了,published,True,Huang Chuan,历史评价（学期未注明）,MAT2040,243,H,课程评价.xlsx
legacy:6ca3149c1528a653fcb99f74bfe88472c7a747c9,course,cuhksz_course_mat2040,线性代数,Huang Chuan · 历史评价（学期未注明）,,自学就行,published,True,Huang Chuan,历史评价（学期未注明）,MAT2040,243,I,课程评价.xlsx
legacy:fbf5dc6756f7d3a8e31ca74aab3c9b69cbf92a01,course,cuhksz_course_mat2040,线性代数,Huang Chuan · 历史评价（学期未注明）,,有川选川，但是以后他不教本科生了，残念,published,True,Huang Chuan,历史评价（学期未注明）,MAT2040,243,L,课程评价.xlsx
legacy:cc6348e162729a5e83f9cf7bcc23a7732d3c2aae,course,cuhksz_course_mat2040,线性代数,LEI Shunbo · 历史评价（学期未注明）,,人很好很负责的老师，Office hour体验佳,published,True,LEI Shunbo,历史评价（学期未注明）,MAT2040,244,D,课程评价.xlsx
legacy:0b410be57db85a1ff52fbe5d9aad4cc4fcdde1db,course,cuhksz_course_mat2040,线性代数,Shen kaiming · 历史评价（学期未注明）,,2022春季课A率接近40%,published,True,Shen kaiming,历史评价（学期未注明）,MAT2040,245,C,课程评价.xlsx
legacy:b4e9465ab9f05e05db47471a0005d236315fcda9,course,cuhksz_course_mat2040,线性代数,Shen kaiming · 历史评价（学期未注明）,,一个让你早八都不会困的老师！！！手写笔记简洁明了，上课节奏紧凑，可以让人很好follow，课后回答问题很耐心，关键是中文声音很好听！！！爱了爱了啊,published,True,Shen kaiming,历史评价（学期未注明）,MAT2040,245,D,课程评价.xlsx
legacy:f404a840892aab4b587eb092b807994b35eeda9e,course,cuhksz_course_mat2040,线性代数,Shen kaiming · 历史评价（学期未注明）,,手写板书是真的爱了！教学思路很清晰,published,True,Shen kaiming,历史评价（学期未注明）,MAT2040,245,G,课程评价.xlsx
legacy:022d552283ea4aeeb2d0fe760278b0f18b7d9d97,course,cuhksz_course_mat2040,线性代数,Shen kaiming · 历史评价（学期未注明）,,同夸,published,True,Shen kaiming,历史评价（学期未注明）,MAT2040,245,J,课程评价.xlsx
legacy:6e8b8e9a393b81dd2704e6a545ff147f457ee2f6,course,cuhksz_course_mat2040,线性代数,Shen kaiming · 历史评价（学期未注明）,,沈老师思路非常清晰，几乎满足了我对线性代数的所有幻想，强推,published,True,Shen kaiming,历史评价（学期未注明）,MAT2040,245,K,课程评价.xlsx
legacy:a76819ac846f39456e8d2ec7446b707b92c1e396,course,cuhksz_course_mat2040,线性代数,yang shenghao · 历史评价（学期未注明）,,讲的巨快。。很绕口令 中规中矩,published,True,yang shenghao,历史评价（学期未注明）,MAT2040,246,D,课程评价.xlsx
legacy:b6451b9da77c38b884b8c279c8c5602da6e6e1dd,course,cuhksz_course_mat2040,线性代数,yang shenghao · 历史评价（学期未注明）,,中式口音 … 不评价,published,True,yang shenghao,历史评价（学期未注明）,MAT2040,246,E,课程评价.xlsx
legacy:0925bd96302a05ec0b7eb56da91342759b7a82a5,course,cuhksz_course_mat2040,线性代数,yang shenghao · 历史评价（学期未注明）,,节奏很快，有些难follow,published,True,yang shenghao,历史评价（学期未注明）,MAT2040,246,F,课程评价.xlsx
legacy:d1321cc75cf7e5d193894cdfda865ddef6e53050,course,cuhksz_course_mat2040,线性代数,yang shenghao · 历史评价（学期未注明）,,适合已经自学过的,published,True,yang shenghao,历史评价（学期未注明）,MAT2040,246,G,课程评价.xlsx
legacy:42ae12a58ffb6ea04249b58e4107b65abbb9831f,course,cuhksz_course_mat2040,线性代数,yang shenghao · 历史评价（学期未注明）,,如果不是理解能力特别强的不推荐,published,True,yang shenghao,历史评价（学期未注明）,MAT2040,246,H,课程评价.xlsx
legacy:787f818a7c4df4fd37c6d72ac145816188365764,course,cuhksz_course_mat2040,线性代数,yang shenghao · 历史评价（学期未注明）,,感觉挺好的 基本跟的上 （不是太同意前面的观点,published,True,yang shenghao,历史评价（学期未注明）,MAT2040,246,J,课程评价.xlsx
legacy:aa2c876201024015348cbdbc815d16265f298771,course,cuhksz_course_mat2040,线性代数,yang shenghao · 历史评价（学期未注明）,,我期中后基本自学哈哈,published,True,yang shenghao,历史评价（学期未注明）,MAT2040,246,M,课程评价.xlsx
legacy:9e6d3bbfbcdd0c51068e79b2d7a30eae395c270b,course,cuhksz_course_mat2041,线性代数与应用,Li Tongxin · 历史评价（学期未注明）,,我也觉得这个老师好帅呀,published,True,Li Tongxin,历史评价（学期未注明）,MAT2041,247,C,课程评价.xlsx
legacy:6f224630248de187300a13475fcb1696fa14472b,course,cuhksz_course_mat2041,线性代数与应用,Li Tongxin · 历史评价（学期未注明）,,老师太帅了,published,True,Li Tongxin,历史评价（学期未注明）,MAT2041,247,D,课程评价.xlsx
legacy:93a128d92380401092f688b7343136110f1f4c7d,course,cuhksz_course_mat2042,线性代数荣誉课程,未注明教师 · 历史评价（学期未注明）,,《wl中等》作业四五十道题,published,True,未注明教师,历史评价（学期未注明）,MAT2042,248,C,课程评价.xlsx
legacy:43a1f81df7ef8046ed886120a899ac4be4318755,course,cuhksz_course_mat2042,线性代数荣誉课程,未注明教师 · 历史评价（学期未注明）,,部分专业可与2040相互替换。内容很丰富，wl中等。,published,True,未注明教师,历史评价（学期未注明）,MAT2042,248,D,课程评价.xlsx
legacy:41e7332dca35ac0bb205deb4de423d6dc10bf8fe,course,cuhksz_course_mat2042,线性代数荣誉课程,未注明教师 · 历史评价（学期未注明）,,wl中等个p wl极大,published,True,未注明教师,历史评价（学期未注明）,MAT2042,248,E,课程评价.xlsx
legacy:97244567e3b9d402614c7142bf3788644665c48d,course,cuhksz_course_mat2050,数学分析,未注明教师 · 历史评价（学期未注明）,,课我不知道，但是你可以永远相信wxf55555 大一上了一整年他的数学课，人特别特别特别好，讲的也特别特别好，现在碰见了还能认出我跟我聊天，他真的，我哭死,published,True,未注明教师,历史评价（学期未注明）,MAT2050,249,D,课程评价.xlsx
legacy:aa6c336b53dfe35fe6c78145b74c10853c972af5,course,cuhksz_course_mat2050,数学分析,未注明教师 · 历史评价（学期未注明）,,wl大 每周hw➕quiz prof人很好（就是到后期逐渐听不懂自暴自弃,published,True,未注明教师,历史评价（学期未注明）,MAT2050,249,F,课程评价.xlsx
legacy:27b5736b7e0f724e3a577c125f4d6b649fc78302,course,cuhksz_course_mat2050,数学分析,未注明教师 · 历史评价（学期未注明）,,wxf的课能不好吗！,published,True,未注明教师,历史评价（学期未注明）,MAT2050,249,G,课程评价.xlsx
legacy:14cdc1af4f910e4a2df3e7ecc8d8cc1e72c193d6,course,cuhksz_course_mat3007,最优化,pushi · 历史评价（学期未注明）,,pushi的课能避就避,published,True,pushi,历史评价（学期未注明）,MAT3007,250,D,课程评价.xlsx
legacy:0a89a0222c364d0142647dec01b947bef6707813,course,cuhksz_course_mat3007,最优化,Wang Zizhuo · 历史评价（学期未注明）,,什么时候才有王子卓的3007,published,True,Wang Zizhuo,历史评价（学期未注明）,MAT3007,251,C,课程评价.xlsx
legacy:38dff23d9468c9e5550b63dd7c9087bf5b7e6cad,course,cuhksz_course_mat3007,最优化,Wang Zizhuo · 历史评价（学期未注明）,,大佬教授，赶紧冲,published,True,Wang Zizhuo,历史评价（学期未注明）,MAT3007,251,D,课程评价.xlsx
legacy:6a8b7cdf4119c271c2169642cb7d8d2ae9c47258,course,cuhksz_course_mat3007,最优化,Wang Zizhuo · 历史评价（学期未注明）,,任何人不去王子卓教授的最优化我都会伤心的。,published,True,Wang Zizhuo,历史评价（学期未注明）,MAT3007,251,E,课程评价.xlsx
legacy:83de9e72df2b683abb0a6fb1a4fa5eb885412991,course,cuhksz_course_mat3007,最优化,Wang Zizhuo · 历史评价（学期未注明）,,冲就完了,published,True,Wang Zizhuo,历史评价（学期未注明）,MAT3007,251,F,课程评价.xlsx
legacy:28bc0b47e2ea63ac77fa634605fab7da90f4db4d,course,cuhksz_course_mat3007,最优化,Wang Zizhuo · 历史评价（学期未注明）,,上过的没有说不好的,published,True,Wang Zizhuo,历史评价（学期未注明）,MAT3007,251,G,课程评价.xlsx
legacy:098a433e600baea5d32da2b90d0d4fd789ec88d4,course,cuhksz_course_mat3010,微积分 II,"Hui,Shen · 历史评价（学期未注明）",,32%（秋）,published,True,"Hui,Shen",历史评价（学期未注明）,MAT3010,252,C,课程评价.xlsx
legacy:3c39d5ed348afd7cf11354ddc9dcfbf1cdba50b0,course,cuhksz_course_mat3010,微积分 II,"Hui,Shen · 历史评价（学期未注明）",,讲的怎么样呀,published,True,"Hui,Shen",历史评价（学期未注明）,MAT3010,252,D,课程评价.xlsx
legacy:7e59101ac4c5c969296f1c5bc44f60f6289d47f4,course,cuhksz_course_mat3010,微积分 II,"Hui,Shen · 历史评价（学期未注明）",,正确的解题思路：选hui然后听bin的课,published,True,"Hui,Shen",历史评价（学期未注明）,MAT3010,252,E,课程评价.xlsx
